943180	945123
1297418	1297522
1298297	1298463
1299704	1301960
2723958	2724133
2724770	2724912
2725123	2725193
2725545	2725649
2725844	2725944
2726118	2726326
2727058	2727842
2728445	2728518
2729818	2729928
2730681	2730883
2732196	2732312
2762828	2762957
2763804	2764216
2767151	2767558
2781816	2781955
2792838	2793008
2793306	2793426
2793742	2793771
2796000	2796089
2796913	2796951
2797276	2797392
2797874	2797920
2800395	2800546
2801657	2801761
2802049	2802241
2802425	2802546
2803650	2803723
2811600	2811689
2813202	2813304
2813594	2814423
2816636	2817237
2817318	2817507
2820693	2821133
2821234	2821503
2827424	2827565
2827740	2827775
2828282	2828445
2828652	2828768
2829298	2829489
2837322	2837728
2840495	2840675
2840885	2841041
2841196	2841325
2841565	2841736
2841819	2841961
2842094	2842231
2843498	2843901
2844060	2844123
2844213	2844314
2844718	2845107
2876107	2876415
2876920	2877048
2877327	2877772
2879434	2879558
2879821	2880398
2880639	2880754
2880928	2881099
2881802	2881913
2882537	2882743
2882862	2883548
2884799	2885191
2886279	2886454
2886789	2886916
2887458	2889026
2890020	2890089
2890119	2890346
2890489	2890609
2891219	2891264
2891669	2892075
2911996	2912126
2913256	2913541
2952573	2952699
2952797	2952871
2953388	2953449
2953758	2953839
2954381	2954453
2954902	2955038
2955673	2956155
2962658	2962718
2962759	2962856
2963232	2963354
2963685	2963765
2967039	2967173
2967746	2967789
2967914	2967977
2968436	2968495
2968963	2969043
2970745	2970783
2971286	2971348
2971587	2971680
2972302	2972408
2972955	2973013
2973215	2973356
2974371	2974460
2974627	2974734
2974829	2974916
2975388	2975734
2976562	2976675
2976954	2977178
2977493	2977592
2977672	2977751
2978319	2978472
2978611	2978678
2978949	2979051
2979322	2979377
2979562	2979730
2979838	2980865
3000616	3000832
3001115	3001804
3057163	3057278
3059742	3059908
3060953	3061088
3062003	3062063
3064841	3064920
3065296	3065375
3066314	3066496
3066815	3066945
3067360	3067444
3068037	3068150
3068482	3068661
3069285	3069354
3070443	3070564
3073236	3073757
3081253	3081477
3081571	3081626
3082222	3082374
3082920	3083120
3083421	3083538
3083920	3084048
3088363	3088516
3089675	3089791
